passenger_count,trip_distance,payment_type,fare_amount,duration
2,1.5,Card,11.4,13.583333333333334
1,3.02,Card,18.4,16.65
1,1.55,Card,10.0,7.283333333333333
1,0.56,Card,4.4,2.1666666666666665
1,0.8,Card,6.5,5.466666666666667
2,1.5,Card,15.6,17.75
1,0.73,Card,10.7,11.383333333333333
1,0.85,Card,10.0,10.083333333333334
1,3.1,Card,19.1,19.383333333333333
1,0.58,Card,6.5,5.0
2,1.32,Card,10.7,9.383333333333333
1,1.21,Card,8.6,7.416666666666667
1,5.23,Card,28.2,22.15
1,3.46,Card,25.4,26.7
1,1.13,Card,7.2,3.5
1,1.56,Cash,11.4,10.233333333333333
1,1.31,Card,9.3,7.816666666666666
1,1.18,Card,11.4,11.366666666666667
2,1.63,Cash,12.1,10.35
1,1.27,Cash,8.6,5.783333333333333
1,1.58,Card,12.1,11.816666666666666
1,1.01,Card,7.9,6.366666666666666
3,1.94,Card,14.2,14.75
1,1.5,Card,8.6,5.783333333333333
1,1.5,Cash,14.9,16.266666666666666
1,1.1,Card,9.3,9.95
1,2.5,Card,15.6,12.983333333333333
1,0.82,Card,5.8,2.9166666666666665
1,1.4,Card,13.5,14.033333333333333
2,2.85,Card,16.3,13.8
2,1.1,Cash,9.3,9.616666666666667
1,0.7,Card,7.2,7.7
1,1.72,Card,10.0,5.916666666666667
1,3.29,Card,18.4,17.116666666666667
1,1.0,Card,10.0,10.2
1,1.4,Card,11.4,12.566666666666666
3,0.6,Card,10.7,11.016666666666667
2,2.94,Card,20.5,21.3
1,0.6,Cash,5.8,4.266666666666667
2,2.92,Card,21.9,22.366666666666667
1,1.1,Card,7.9,5.616666666666666
1,2.6,Card,16.3,15.483333333333333
3,2.01,Card,11.4,8.566666666666666
1,3.16,Card,22.6,24.516666666666666
1,1.79,Cash,12.8,12.433333333333334
1,1.2,Card,7.2,4.333333333333333
1,1.09,Card,10.7,10.283333333333333
2,0.9,Card,10.7,11.1
1,2.13,Card,14.9,15.366666666666667
1,0.75,Card,5.8,2.9833333333333334
2,4.8,Cash,24.7,22.833333333333332
1,1.6,Card,16.3,18.566666666666666
1,2.46,Cash,17.0,18.35
1,0.9,Card,7.9,7.833333333333333
1,0.93,Card,12.1,13.366666666666667
1,3.17,Card,18.4,14.4
1,1.1,Card,7.9,4.45
1,3.08,Card,17.0,14.7
1,3.37,Card,23.3,21.666666666666668
1,0.67,Card,6.5,4.85
1,1.2,Card,7.2,3.6666666666666665
1,2.76,Card,24.7,29.283333333333335
1,1.68,Cash,11.4,10.783333333333333
2,1.3,Card,8.6,5.65
2,1.61,Cash,19.1,21.266666666666666
1,1.3,Card,7.2,3.933333333333333
1,1.67,Card,8.6,3.8
2,1.53,Card,9.3,7.066666666666666
1,0.56,Card,5.8,3.8666666666666667
1,0.81,Card,6.5,4.583333333333333
1,2.66,Card,15.6,14.333333333333334
1,0.88,Card,9.3,8.833333333333334
1,1.58,Card,15.6,17.45
1,1.05,Card,8.6,6.566666666666666
3,2.7,Card,16.3,15.283333333333333
1,1.65,Card,14.2,14.166666666666666
1,0.63,Cash,7.2,5.7
1,1.2,Cash,9.3,9.15
1,1.12,Card,8.6,5.583333333333333
1,2.83,Card,15.6,12.3
1,0.4,Card,5.8,3.4166666666666665
2,0.6,Card,5.8,3.4
1,3.18,Cash,20.5,19.916666666666668
1,3.5,Cash,20.5,20.016666666666666
1,1.03,Card,10.0,13.133333333333333
1,2.07,Card,15.6,16.55
1,2.34,Card,21.9,24.866666666666667
1,0.3,Card,4.4,1.9
2,2.69,Card,13.5,10.033333333333333
1,4.32,Card,22.6,15.333333333333334
1,1.14,Card,8.6,5.816666666666666
1,1.79,Card,12.1,10.216666666666667
2,2.82,Card,16.3,13.816666666666666
1,0.67,Card,8.6,8.233333333333333
1,2.07,Card,12.8,10.266666666666667
2,2.9,Card,21.2,22.25
1,1.51,Card,12.1,12.516666666666667
1,0.9,Card,12.8,13.5
2,1.8,Card,12.8,11.5
1,2.48,Card,17.0,15.783333333333333
1,2.92,Card,14.2,9.033333333333333
2,3.03,Cash,19.1,18.766666666666666
1,0.91,Card,10.0,9.75
3,2.55,Card,16.3,16.0
1,3.39,Card,20.5,20.0
1,4.5,Card,24.7,25.2
2,1.56,Card,10.0,8.466666666666667
1,0.5,Card,7.9,7.8
1,4.33,Card,24.0,22.066666666666666
1,1.51,Card,9.3,5.6
1,3.4,Card,18.4,19.033333333333335
1,1.8,Cash,15.6,16.233333333333334
1,1.2,Card,10.0,8.45
1,0.78,Card,6.5,4.6
1,3.46,Card,21.2,21.0
5,4.74,Card,27.5,29.133333333333333
1,1.0,Card,9.3,8.316666666666666
1,1.02,Card,6.5,3.283333333333333
2,0.62,Card,6.5,4.733333333333333
1,1.83,Card,12.8,11.766666666666667
1,2.94,Card,19.1,18.6
1,1.64,Cash,13.5,13.733333333333333
1,0.58,Card,6.5,4.233333333333333
1,2.38,Card,21.9,24.433333333333334
1,2.1,Card,12.8,11.316666666666666
1,1.3,Card,10.7,13.283333333333333
2,0.8,Card,8.6,10.5
2,3.6,Card,26.1,28.583333333333332
2,0.5,Card,8.6,7.733333333333333
3,3.0,Card,15.6,10.716666666666667
1,0.8,Card,7.2,4.3
1,2.17,Card,13.5,11.633333333333333
1,5.02,Cash,21.2,10.0
1,0.83,Card,8.6,7.633333333333334
1,1.18,Card,8.6,6.683333333333334
2,4.87,Card,23.3,15.633333333333333
1,3.45,Card,19.1,16.683333333333334
3,1.92,Card,17.0,17.666666666666668
1,1.49,Cash,12.1,11.366666666666667
4,2.26,Card,18.4,19.916666666666668
1,0.68,Card,6.5,4.916666666666667
1,1.2,Card,10.7,9.933333333333334
2,2.06,Card,18.4,19.983333333333334
3,2.0,Cash,12.8,11.4
1,0.49,Cash,8.6,7.566666666666666
1,0.89,Card,7.9,6.883333333333334
1,2.32,Cash,19.1,20.65
1,0.49,Cash,5.8,4.416666666666667
1,2.5,Card,18.4,17.95
1,1.38,Card,11.4,10.083333333333334
1,3.94,Card,26.8,28.733333333333334
1,3.23,Card,17.7,16.283333333333335
1,0.7,Card,8.6,8.116666666666667
1,3.31,Card,19.8,17.85
2,0.99,Card,11.4,11.716666666666667
1,2.1,Card,17.7,22.6
1,1.5,Cash,21.9,27.2
1,2.11,Card,23.3,27.666666666666668
1,1.99,Card,14.2,13.583333333333334
1,0.6,Card,6.5,4.766666666666667
1,0.7,Cash,5.8,3.216666666666667
1,0.7,Card,7.2,6.066666666666666
1,1.07,Card,12.8,13.9
1,1.9,Card,12.8,10.85
1,0.91,Card,5.8,2.0
1,2.83,Card,16.3,14.916666666666666
1,1.5,Card,10.7,9.066666666666666
2,1.33,Card,11.4,10.783333333333333
1,0.71,Card,8.6,7.533333333333333
1,1.57,Card,11.4,9.833333333333334
1,1.0,Card,6.5,3.9166666666666665
1,1.58,Cash,10.0,8.65
1,1.94,Card,12.8,10.55
1,0.9,Card,7.9,6.183333333333334
2,0.96,Cash,8.6,7.233333333333333
1,1.5,Card,9.3,7.333333333333333
1,0.4,Cash,7.2,5.633333333333334
2,0.81,Cash,6.5,4.0
1,1.35,Card,9.3,7.183333333333334
1,0.93,Cash,7.2,5.6
1,0.9,Card,7.9,5.383333333333334
1,1.9,Card,12.8,11.033333333333333
1,1.0,Card,9.3,8.516666666666667
1,1.71,Card,12.8,11.016666666666667
3,0.92,Card,10.0,9.45
2,2.6,Card,15.6,13.816666666666666
1,1.98,Card,19.8,22.3
3,4.6,Card,23.3,18.483333333333334
3,2.6,Cash,14.2,10.583333333333334
1,1.5,Card,18.4,20.833333333333332
1,4.17,Card,24.7,22.766666666666666
1,1.94,Card,11.4,9.583333333333334
1,0.92,Card,10.7,11.25
1,2.68,Cash,19.8,20.116666666666667
3,0.46,Cash,5.8,6.033333333333333
1,1.7,Card,12.1,11.85
1,1.73,Card,15.6,16.983333333333334
2,2.8,Card,21.9,22.416666666666668
1,2.6,Cash,22.6,28.583333333333332
2,1.45,Card,10.7,10.516666666666667
1,1.2,Card,8.6,7.2
2,1.06,Card,7.9,5.4
1,0.76,Card,8.6,8.45
1,2.2,Card,15.6,14.7
1,2.3,Card,14.2,12.383333333333333
1,1.68,Card,14.2,15.0
1,1.61,Card,8.6,5.716666666666667
1,1.3,Card,13.5,13.533333333333333
1,0.85,Card,7.9,6.566666666666666
1,1.31,Card,12.1,11.7
1,2.58,Card,14.2,12.033333333333333
1,2.4,Card,16.3,15.0
1,0.83,Card,7.9,6.716666666666667
5,2.5,Card,19.8,22.15
1,0.64,Cash,5.8,2.7333333333333334
2,1.44,Card,11.4,10.916666666666666
1,0.52,Cash,5.1,2.8333333333333335
1,3.9,Card,26.1,28.4
1,3.37,Card,16.3,10.116666666666667
1,3.79,Cash,21.2,20.266666666666666
1,2.6,Card,14.9,12.716666666666667
1,2.92,Card,17.7,16.733333333333334
2,1.23,Card,10.0,9.066666666666666
1,0.53,Card,5.1,2.45
1,1.33,Card,12.8,12.85
1,4.71,Cash,27.5,24.216666666666665
1,0.98,Card,9.3,8.65
1,1.11,Card,8.6,6.55
1,2.19,Card,17.0,18.016666666666666
2,2.1,Card,11.4,7.05
2,1.23,Card,10.7,9.15
1,3.13,Card,15.6,11.6
2,1.9,Card,12.8,13.0
1,3.4,Card,23.3,24.3
1,1.12,Card,7.2,3.816666666666667
1,0.54,Cash,7.9,8.7
1,2.04,Cash,12.1,10.016666666666667
1,1.24,Card,7.9,4.266666666666667
1,1.7,Card,10.0,8.666666666666666
1,1.31,Card,10.0,8.716666666666667
2,2.1,Card,14.2,13.866666666666667
1,1.04,Card,8.6,10.0
2,0.71,Card,5.8,2.7666666666666666
1,2.72,Card,17.7,18.05
1,4.21,Card,22.6,20.533333333333335
1,2.77,Cash,16.3,16.733333333333334
1,0.79,Card,7.2,5.1
1,0.9,Card,8.6,7.366666666666666
1,1.81,Card,9.3,6.15
1,1.55,Card,9.3,7.433333333333334
1,1.54,Card,10.0,8.433333333333334
1,2.51,Card,14.2,11.233333333333333
1,2.09,Card,17.0,17.183333333333334
1,5.0,Card,26.1,21.9
1,4.5,Card,21.9,22.1
1,1.35,Card,8.6,5.366666666666666
1,0.81,Card,7.2,5.75
1,4.19,Card,26.8,26.016666666666666
1,2.9,Card,23.3,26.75
1,0.9,Card,8.6,8.783333333333333
2,2.88,Card,18.4,18.8
1,1.11,Card,7.9,6.1
1,2.1,Card,12.8,12.233333333333333
1,0.96,Cash,7.2,5.7
1,3.5,Card,19.1,14.65
1,1.24,Card,10.7,10.2
1,0.83,Card,6.5,3.8333333333333335
1,2.4,Card,17.0,16.583333333333332
5,1.0,Card,7.9,5.316666666666666
5,0.53,Card,7.9,6.566666666666666
1,3.54,Card,18.4,14.183333333333334
1,1.83,Card,11.4,8.383333333333333
2,0.42,Cash,4.4,2.7333333333333334
1,1.33,Cash,10.7,10.0
1,1.59,Cash,16.3,17.65
1,2.1,Card,12.1,9.666666666666666
2,2.43,Card,12.8,8.516666666666667
1,0.5,Card,5.8,3.5
2,1.0,Card,8.6,6.683333333333334
1,1.68,Card,14.9,15.116666666666667
1,0.6,Card,5.1,2.7333333333333334
1,2.4,Card,12.8,11.383333333333333
1,1.0,Card,8.6,7.75
1,4.52,Card,21.9,18.65
2,0.8,Card,12.1,13.133333333333333
1,1.04,Card,13.5,14.85
1,2.45,Card,14.9,12.8
2,1.67,Card,20.5,23.95
5,0.78,Card,6.5,4.116666666666666
1,3.68,Card,22.6,21.283333333333335
1,1.27,Card,7.9,4.95
2,0.8,Card,8.6,7.183333333333334
1,2.69,Card,16.3,14.783333333333333
1,0.6,Card,5.1,4.0
1,1.72,Card,17.0,18.783333333333335
1,1.0,Cash,15.6,17.866666666666667
1,0.8,Card,6.5,3.816666666666667
1,1.0,Cash,9.3,11.816666666666666
1,0.79,Card,7.2,5.2
2,1.97,Card,14.2,14.316666666666666
1,1.9,Card,19.8,23.033333333333335
1,3.6,Card,21.9,19.166666666666668
2,0.9,Cash,6.5,3.3833333333333333
1,1.75,Cash,12.1,9.416666666666666
2,1.97,Card,14.9,14.083333333333334
1,2.55,Card,17.7,16.8
2,1.19,Card,12.1,11.866666666666667
1,0.93,Card,10.7,11.1
1,1.49,Card,12.1,12.15
1,0.73,Card,6.5,5.066666666666666
1,3.26,Card,17.7,14.5
1,1.3,Card,8.6,6.616666666666666
1,0.86,Card,5.8,3.25
1,2.2,Cash,12.8,12.75
2,0.69,Card,6.5,4.416666666666667
1,4.8,Cash,24.7,21.383333333333333
1,1.8,Card,10.7,10.183333333333334
1,3.36,Card,17.7,16.1
1,1.8,Card,11.4,11.066666666666666
2,0.8,Card,7.2,5.3
2,1.47,Card,14.2,14.516666666666667
1,4.12,Card,22.6,18.433333333333334
1,3.84,Card,20.5,18.816666666666666
1,1.9,Card,11.4,9.233333333333333
1,2.71,Card,14.9,12.15
1,2.78,Card,17.0,14.883333333333333
1,1.48,Cash,10.7,9.583333333333334
2,1.49,Card,10.0,9.133333333333333
1,1.61,Cash,12.8,12.883333333333333
1,2.17,Cash,13.5,10.966666666666667
2,0.5,Card,8.6,8.033333333333333
1,0.93,Card,8.6,6.933333333333334
2,1.82,Card,10.7,8.533333333333333
1,0.69,Card,6.5,3.933333333333333
1,2.0,Card,14.9,14.75
1,0.33,Cash,5.1,4.483333333333333
2,0.5,Card,7.9,7.266666666666667
1,0.57,Card,9.3,8.883333333333333
2,1.64,Card,10.7,9.016666666666667
1,2.04,Card,19.8,22.233333333333334
2,4.05,Card,21.2,16.45
1,1.6,Card,10.0,6.933333333333334
1,0.61,Card,7.2,6.1
1,0.78,Card,6.5,4.366666666666666
1,2.6,Cash,19.1,19.366666666666667
1,2.1,Card,13.5,14.25
2,1.47,Cash,8.6,5.05
4,0.84,Card,10.0,9.416666666666666
4,1.66,Card,12.8,12.116666666666667
1,1.1,Card,10.7,11.85
2,2.38,Card,15.6,14.933333333333334
1,1.24,Card,8.6,5.466666666666667
1,4.69,Cash,25.4,23.716666666666665
1,1.0,Card,6.5,3.1666666666666665
1,1.77,Card,11.4,7.633333333333334
1,1.98,Card,12.8,11.983333333333333
1,0.59,Card,7.2,5.783333333333333
1,1.11,Card,8.6,6.45
1,3.75,Card,18.4,13.2
1,1.5,Card,11.4,10.616666666666667
1,1.58,Card,12.8,12.766666666666667
1,1.56,Card,14.9,15.4
1,2.04,Card,12.1,9.333333333333334
4,1.08,Card,10.7,10.633333333333333
1,1.35,Card,13.5,13.433333333333334
1,0.61,Card,5.8,3.2666666666666666
1,2.23,Card,21.9,25.433333333333334
1,1.88,Card,13.5,12.25
1,2.02,Card,11.4,7.9
1,0.5,Card,5.8,4.45
3,2.05,Card,13.5,12.066666666666666
1,1.33,Card,12.1,10.816666666666666
1,2.5,Card,15.6,14.85
1,1.36,Cash,11.4,10.666666666666666
1,0.64,Card,7.9,6.65
1,1.52,Cash,12.1,10.8
1,1.82,Card,12.1,10.883333333333333
2,3.1,Card,17.7,14.083333333333334
1,0.65,Cash,6.5,4.65
1,2.1,Card,14.2,14.783333333333333
1,2.98,Card,16.3,13.733333333333333
2,1.62,Cash,11.4,10.666666666666666
1,4.04,Card,26.8,29.183333333333334
1,2.58,Card,21.2,24.016666666666666
1,1.0,Cash,7.9,8.283333333333333
1,0.5,Card,5.1,2.3666666666666667
1,1.39,Card,12.8,12.083333333333334
1,1.97,Card,12.1,9.766666666666667
1,1.43,Card,10.7,8.8
2,0.71,Card,9.3,8.85
1,1.36,Card,9.3,7.866666666666666
1,2.77,Card,14.2,9.8
1,3.2,Card,20.5,21.233333333333334
1,2.46,Card,13.5,10.066666666666666
1,1.19,Card,10.7,10.166666666666666
1,1.43,Card,8.6,6.483333333333333
1,1.34,Card,12.1,11.716666666666667
1,1.8,Cash,10.0,8.7
1,1.35,Card,10.0,10.666666666666666
1,1.0,Card,10.7,9.283333333333333
1,2.66,Cash,17.0,16.283333333333335
1,1.46,Card,10.0,8.55
1,3.13,Cash,22.6,24.033333333333335
1,0.9,Card,7.2,5.65
1,1.43,Card,9.3,7.716666666666667
3,4.7,Card,21.2,15.0
1,1.73,Card,13.5,13.8
1,2.07,Card,12.1,9.583333333333334
1,1.83,Card,17.0,19.383333333333333
1,2.69,Card,14.9,11.616666666666667
2,0.5,Cash,6.5,5.683333333333334
2,2.59,Cash,20.5,20.65
1,0.4,Card,4.4,2.183333333333333
2,1.23,Card,10.0,9.15
1,1.05,Card,8.6,7.633333333333334
1,0.75,Card,7.2,5.483333333333333
2,1.3,Card,10.7,12.35
1,1.43,Card,17.0,19.133333333333333
1,1.39,Cash,13.5,13.6
1,0.38,Card,5.1,3.283333333333333
1,1.6,Cash,10.0,8.866666666666667
4,1.7,Card,14.9,16.1
3,1.14,Card,14.2,15.816666666666666
2,1.0,Card,8.6,6.816666666666666
1,0.6,Card,5.8,4.2
1,0.99,Cash,7.9,5.416666666666667
1,1.49,Card,12.1,11.983333333333333
1,0.44,Cash,5.1,3.15
1,3.97,Card,19.8,16.333333333333332
1,0.2,Card,3.7,0.85
1,4.8,Card,25.4,21.816666666666666
1,2.31,Card,14.2,11.7
1,2.24,Card,14.2,12.066666666666666
1,2.61,Card,20.5,22.183333333333334
2,2.09,Card,13.5,11.15
1,1.4,Card,9.3,7.85
2,1.29,Card,9.3,7.95
1,1.27,Card,10.0,8.35
1,1.92,Card,16.3,16.866666666666667
1,5.04,Cash,24.7,16.933333333333334
1,1.3,Cash,9.3,6.7
1,3.4,Card,16.3,11.516666666666667
2,0.6,Card,5.8,2.85
2,0.91,Cash,16.3,19.283333333333335
1,1.7,Card,10.7,9.383333333333333
2,3.2,Cash,21.9,21.45
2,3.1,Card,22.6,24.366666666666667
5,1.51,Cash,12.8,12.033333333333333
1,1.29,Card,16.3,18.433333333333334
2,2.5,Card,14.2,11.0
2,1.53,Card,7.9,4.583333333333333
2,2.51,Card,14.9,13.116666666666667
1,2.2,Card,12.1,8.616666666666667
1,2.7,Card,15.6,14.4
1,0.97,Cash,10.0,9.383333333333333
1,1.92,Card,10.7,7.05
2,1.3,Card,10.0,12.216666666666667
1,0.97,Card,11.4,11.533333333333333
1,1.65,Card,12.1,10.3
1,5.1,Card,26.1,20.85
2,0.89,Cash,15.6,18.616666666666667
1,1.68,Card,13.5,12.733333333333333
1,1.19,Cash,11.4,10.583333333333334
2,0.87,Card,7.2,5.516666666666667
2,1.7,Card,10.0,7.033333333333333
1,2.5,Card,20.5,25.0
1,1.2,Cash,10.0,9.583333333333334
2,2.9,Card,17.0,13.733333333333333
2,2.47,Card,17.0,16.65
1,0.2,Cash,8.6,8.166666666666666
1,1.67,Card,12.1,11.233333333333333
1,1.8,Card,10.7,10.35
1,0.59,Card,5.8,3.3333333333333335
1,0.66,Card,5.8,3.1333333333333333
3,3.4,Cash,23.3,24.816666666666666
1,2.04,Cash,14.2,14.083333333333334
2,2.96,Card,17.7,15.5
1,3.94,Card,22.6,20.833333333333332
1,2.1,Card,13.5,12.85
1,3.7,Card,22.6,26.25
1,0.3,Card,5.8,5.35
1,2.0,Card,17.7,20.15
1,1.7,Card,13.5,16.066666666666666
1,1.5,Card,10.0,7.733333333333333
1,4.58,Cash,28.2,29.183333333333334
1,0.8,Card,9.3,8.3
1,1.18,Card,8.6,7.483333333333333
1,1.17,Cash,10.0,8.766666666666667
2,1.0,Cash,11.4,11.2
1,0.92,Card,6.5,4.35
1,3.68,Card,21.2,20.133333333333333
2,1.86,Cash,13.5,12.633333333333333
1,1.52,Cash,14.9,16.3
1,2.13,Cash,15.6,16.316666666666666
1,1.7,Card,14.2,13.883333333333333
1,1.51,Cash,11.4,10.533333333333333
3,0.63,Card,6.5,5.25
4,4.5,Card,25.4,21.416666666666668
1,1.33,Card,14.2,14.716666666666667
2,3.27,Cash,16.3,13.2
1,1.4,Cash,11.4,10.966666666666667
1,1.54,Card,13.5,13.55
4,1.79,Card,17.7,20.683333333333334
1,3.22,Card,18.4,14.233333333333333
1,0.86,Cash,10.7,11.066666666666666
1,2.5,Card,12.8,8.716666666666667
2,1.16,Card,17.0,19.233333333333334
1,0.66,Card,5.8,3.15
1,1.0,Card,7.9,8.4
1,1.7,Card,14.9,15.7
1,0.56,Card,6.5,4.5
1,3.4,Card,19.8,18.166666666666668
1,1.68,Card,10.7,8.333333333333334
1,1.6,Card,10.0,8.133333333333333
1,3.68,Cash,21.2,19.65
1,2.48,Card,15.6,14.966666666666667
2,5.0,Card,28.9,25.05
1,3.1,Card,17.7,16.083333333333332
1,2.27,Card,17.7,18.383333333333333
2,0.81,Card,6.5,4.283333333333333
1,2.5,Card,24.0,26.666666666666668
1,2.02,Card,13.5,11.666666666666666
1,1.06,Card,8.6,6.916666666666667
1,0.35,Card,3.7,1.25
1,0.86,Card,6.5,3.8
1,1.61,Card,10.7,8.366666666666667
1,0.83,Cash,7.9,8.583333333333334
2,1.87,Card,16.3,17.433333333333334
1,0.69,Card,6.5,4.116666666666666
1,0.8,Card,10.7,14.216666666666667
1,1.02,Cash,7.2,4.616666666666666
1,1.79,Card,14.2,13.966666666666667
1,1.01,Card,8.6,7.1
1,1.41,Card,20.5,24.583333333333332
1,1.0,Card,12.8,13.55
1,2.7,Card,15.6,15.633333333333333
1,1.11,Card,9.3,7.833333333333333
1,1.05,Card,10.7,11.1
2,0.64,Card,7.2,6.166666666666667
1,1.4,Card,14.9,15.9
1,1.9,Card,17.0,18.5
1,1.22,Card,10.0,9.766666666666667
1,1.15,Card,12.1,12.5
1,1.6,Card,9.3,6.366666666666666
1,1.04,Card,7.2,5.216666666666667
1,2.64,Card,15.6,12.95
1,2.31,Card,19.1,20.9
1,2.4,Card,14.2,13.683333333333334
1,1.61,Cash,12.1,11.483333333333333
1,1.2,Card,9.3,7.366666666666666
1,1.62,Card,10.0,7.55
1,2.9,Card,18.4,18.633333333333333
1,0.68,Cash,7.2,5.883333333333334
1,1.13,Card,8.6,6.116666666666666
2,0.87,Card,5.8,2.816666666666667
1,2.2,Cash,14.2,14.283333333333333
1,1.9,Card,12.8,12.333333333333334
1,2.47,Card,21.2,24.216666666666665
1,1.46,Card,8.6,6.233333333333333
1,0.73,Card,9.3,8.35
1,2.84,Card,15.6,13.433333333333334
1,1.01,Cash,7.9,6.583333333333333
1,1.9,Card,13.5,14.066666666666666
1,1.4,Cash,12.8,11.7
1,0.85,Card,7.2,4.716666666666667
1,1.75,Card,10.7,8.566666666666666
1,0.86,Card,13.5,14.45
1,2.63,Card,19.8,20.816666666666666
2,1.19,Card,9.3,8.45
2,2.5,Card,21.2,23.7
5,0.48,Card,4.4,1.7833333333333334
1,0.5,Cash,8.6,7.716666666666667
1,3.21,Card,21.2,22.5
1,1.3,Card,14.9,16.116666666666667
1,0.73,Card,7.2,5.033333333333333
1,1.02,Card,7.9,5.883333333333334
2,3.5,Cash,18.4,15.25
1,0.51,Card,10.0,10.3
1,1.87,Card,13.5,13.633333333333333
1,0.8,Card,6.5,5.283333333333333
3,1.17,Cash,8.6,5.866666666666666
1,4.1,Card,19.8,13.416666666666666
1,1.16,Card,13.5,14.416666666666666
1,2.94,Card,16.3,14.833333333333334
3,0.37,Card,4.4,2.1166666666666667
1,0.83,Card,8.6,7.533333333333333
1,1.18,Cash,12.8,13.0
2,4.19,Card,26.8,26.816666666666666
1,1.51,Cash,10.7,9.883333333333333
1,1.43,Card,15.6,17.2
1,3.28,Card,17.7,14.733333333333333
2,2.08,Card,11.4,7.45
4,2.17,Card,14.2,13.0
1,4.4,Card,20.5,16.85
1,0.7,Card,5.8,4.1
1,4.19,Card,21.9,18.533333333333335
1,0.91,Card,8.6,7.666666666666667
1,0.93,Card,7.9,6.1
2,3.2,Cash,18.4,16.183333333333334
1,2.19,Card,17.7,18.6
1,0.62,Card,7.9,6.966666666666667
1,3.48,Cash,21.9,20.2
1,0.24,Card,5.1,3.1
2,2.58,Card,15.6,14.1
1,1.73,Card,12.8,12.466666666666667
3,2.9,Card,19.1,19.266666666666666
1,2.7,Card,12.8,8.033333333333333
2,4.78,Card,22.6,18.483333333333334
1,1.77,Card,10.7,7.75
1,0.65,Card,7.9,7.25
1,2.99,Card,20.5,21.9
1,3.2,Card,24.0,25.866666666666667
2,0.61,Card,6.5,4.616666666666666
1,1.11,Cash,9.3,7.916666666666667
1,3.79,Card,26.1,27.483333333333334
1,1.87,Card,12.1,9.55
1,2.2,Card,15.6,14.666666666666666
3,1.5,Card,14.2,13.75
2,1.84,Card,10.7,8.733333333333333
2,1.9,Card,13.5,10.483333333333333
1,3.32,Cash,19.1,16.95
1,0.87,Card,8.6,6.916666666666667
1,2.0,Card,11.4,10.2
2,2.42,Card,16.3,16.4
1,0.4,Card,7.2,6.816666666666666
1,1.38,Card,11.4,10.75
1,0.61,Card,5.8,3.183333333333333
1,1.69,Card,12.1,11.866666666666667
1,3.3,Card,15.6,10.7
2,1.79,Card,14.9,15.25
1,1.67,Card,12.8,13.233333333333333
1,0.9,Card,9.3,8.533333333333333
1,2.6,Card,14.2,13.816666666666666
1,3.7,Card,20.5,22.1
1,2.75,Card,21.2,23.933333333333334
1,2.13,Card,16.3,17.35
2,1.3,Cash,10.0,8.15
1,2.82,Card,17.7,17.15
2,0.32,Card,5.8,3.966666666666667
2,1.5,Card,10.7,11.6
1,2.57,Card,16.3,14.616666666666667
1,0.91,Card,10.0,9.6
1,0.56,Card,5.1,3.033333333333333
1,4.6,Cash,26.8,26.033333333333335
1,5.0,Card,21.9,16.383333333333333
1,2.0,Card,13.5,12.016666666666667
1,0.94,Card,6.5,4.266666666666667
3,0.77,Card,9.3,8.583333333333334
1,0.4,Card,7.2,6.2
2,0.4,Cash,5.1,3.0166666666666666
1,0.7,Card,9.3,9.35
1,3.6,Card,17.0,11.933333333333334
1,0.6,Card,5.8,3.283333333333333
1,1.72,Cash,11.4,9.033333333333333
2,1.29,Card,12.1,11.933333333333334
1,1.06,Card,14.2,14.733333333333333
2,1.61,Card,10.7,8.4
2,1.5,Card,11.4,10.4
1,0.3,Card,4.4,2.0
1,0.8,Card,7.2,5.433333333333334
1,1.35,Card,10.7,9.916666666666666
1,0.65,Card,7.2,5.233333333333333
1,2.1,Card,12.8,10.65
1,3.14,Card,14.9,10.816666666666666
1,2.42,Card,19.1,20.116666666666667
2,1.6,Card,10.7,7.466666666666667
1,0.9,Cash,7.2,5.1
1,2.5,Card,17.0,15.8
1,2.35,Card,15.6,18.583333333333332
1,1.0,Card,10.0,9.483333333333333
1,1.74,Card,14.2,15.366666666666667
1,1.08,Card,8.6,6.7
1,1.0,Card,8.6,9.116666666666667
1,1.4,Card,12.8,13.25
1,0.43,Card,4.4,2.05
1,2.0,Card,12.1,12.8
1,1.55,Card,12.1,11.85
1,0.9,Card,9.3,8.883333333333333
1,1.64,Card,10.0,6.966666666666667
1,0.91,Card,10.0,9.666666666666666
1,1.96,Card,10.7,7.516666666666667
2,0.85,Card,7.2,4.933333333333334
1,1.0,Card,7.2,3.8666666666666667
1,1.35,Card,12.1,11.866666666666667
2,1.99,Card,10.7,7.083333333333333
1,0.77,Card,6.5,5.533333333333333
1,0.6,Cash,10.0,9.466666666666667
1,0.7,Card,6.5,4.816666666666666
1,0.68,Cash,7.2,6.2
1,1.41,Card,8.6,6.316666666666666
3,0.13,Card,3.7,1.55
2,4.5,Card,20.5,15.616666666666667
1,0.79,Card,6.5,4.4
1,2.52,Cash,14.9,11.766666666666667
1,1.49,Card,10.0,8.866666666666667
2,2.14,Card,11.4,8.766666666666667
1,1.2,Cash,11.4,19.4
1,2.9,Card,14.2,8.333333333333334
1,1.29,Card,14.9,16.033333333333335
1,1.8,Card,11.4,7.616666666666666
1,4.3,Card,25.4,25.7
1,0.9,Cash,6.5,3.5
1,1.2,Card,16.5,16.5
1,2.81,Card,22.6,25.15
1,1.38,Card,9.3,7.266666666666667
